Class or Package Name, Initialization Kind, Reasons
java.util.Hashtable, BUILD_TIME, super type of java.util.Properties
java.util.Map, BUILD_TIME, super type of java.util.Hashtable
java.util.Properties, BUILD_TIME, super type of java.security.Provider
java.util.UUID$Holder, RERUN, for substitutions
java.util.concurrent.ForkJoinWorkerThread$InnocuousForkJoinWorkerThread, RERUN, innocuousThreadGroup must be initialized at run time
java.util.prefs.FileSystemPreferences, RERUN, for JDK native code support via JNI
java.util.zip.Adler32, RERUN, for JDK native code support via JNI
java.util.zip.CRC32, RERUN, for JDK native code support via JNI
java.util.zip.Deflater, RERUN, for JDK native code support via JNI
java.util.zip.Inflater, RERUN, for JDK native code support via JNI
javax.annotation.processing, BUILD_TIME, Core JDK classes are initialized at build time
javax.crypto, BUILD_TIME, Core JDK classes are initialized at build time
javax.lang.model, BUILD_TIME, Core JDK classes are initialized at build time
javax.management, BUILD_TIME, Core JDK classes are initialized at build time
javax.naming, BUILD_TIME, Core JDK classes are initialized at build time
javax.net, BUILD_TIME, Core JDK classes are initialized at build time
javax.security.auth, BUILD_TIME, Core JDK classes are initialized at build time
javax.security.cert, BUILD_TIME, Core JDK classes are initialized at build time
javax.security.sasl, BUILD_TIME, Core JDK classes are initialized at build time
javax.tools, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.InnocuousThread, RERUN, Contains a thread group INNOCUOUSTHREADGROUP.
jdk.internal.net.http.websocket.OpeningHandshake, RERUN, for JDK native code support via JNI
jdk.jfr, BUILD_TIME, Needed for Native Image substitutions
jdk.net, BUILD_TIME, Core JDK classes are initialized at build time
jdk.net.ExtendedSocketOptions, RERUN, for JDK native code support via JNI
jdk.net.ExtendedSocketOptions$PlatformSocketOptions, RERUN, for JDK native code support via JNI
jdk.nio, BUILD_TIME, Core JDK classes are initialized at build time
jdk.vm.ci, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.DeoptimizationAction, BUILD_TIME, enums referred in annotations must be initialized
jdk.vm.ci.meta.DeoptimizationReason, BUILD_TIME, enums referred in annotations must be initialized
jdk.vm.ci.meta.JavaKind, BUILD_TIME, enums referred in annotations must be initialized
long, BUILD_TIME, primitive types are initialized at build time
long[], BUILD_TIME, arrays are initialized at build time
org.graalvm.collections, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.compiler, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.home, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativebridge.jni.JNI$JNIEnv, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JNIEnvPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativebridge.jni.JNI$JNIHeaderDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
org.graalvm.nativebridge.jni.JNI$JNIInvokeInterface, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JNINativeInterface, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JValue, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JavaVM, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JavaVMAttachArgs, BUILD_TIME, classes annotated with CStruct are always initialized and classes annotated with CContext are always initialized
org.graalvm.nativebridge.jni.JNI$JavaVMPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Isolate, BUILD_TIME, classes annotated with CStruct are always initialized
org.graalvm.nativeimage.IsolateThread, BUILD_TIME, classes annotated with CStruct are always initialized
org.graalvm.nativeimage.c.CContext$Directives, BUILD_TIME, super type of com.oracle.svm.core.graal.llvm.util.LLVMDirectives and super type of com.oracle.svm.jni.nativeapi.JNIHeaderDirectives and super type of com.oracle.svm.core.posix.headers.PosixDirectives and super type of com.oracle.svm.hosted.c.DirectivesExtension and super type of org.graalvm.nativebridge.jni.JNI$JNIHeaderDirectives and super type of com.oracle.svm.core.amd64.AMD64LibCHelperDirectives and super type of com.oracle.svm.core.aarch64.AArch64LibCHelperDirectives
org.graalvm.nativeimage.c.function.CFunctionPointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.CodePointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.RelocatedPointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.type.CCharPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CCharPointerPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CDoublePointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CFloatPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CIntPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CIntPointerPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CLongPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.CShortPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.VoidPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.nativeimage.c.type.WordPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized
org.graalvm.options, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.polyglot, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.util, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.word, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.word.ComparableWord[], BUILD_TIME, arrays are initialized at build time
org.graalvm.word.PointerBase[], BUILD_TIME, arrays are initialized at build time
org.graalvm.word.WordBase[], BUILD_TIME, arrays are initialized at build time
org.ietf.jgss.GSSException, BUILD_TIME, Core JDK classes are initialized at build time
org.ietf.jgss.GSSName, BUILD_TIME, Core JDK classes are initialized at build time
org.jcp.xml.dsig.internal.dom.XMLDSigRI, BUILD_TIME, from feature com.oracle.svm.core.jdk.TrustStoreManagerFeature.afterRegistration with 'XMLDSigRI.class'
org.slf4j.LoggerFactory, BUILD_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'org.slf4j.LoggerFactory'
org.slf4j.impl.StaticLoggerBinder, BUILD_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'org.slf4j.impl.StaticLoggerBinder'
org.slf4j.impl.StaticLoggerBinder$, BUILD_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'org.slf4j.impl.StaticLoggerBinder$'
short, BUILD_TIME, primitive types are initialized at build time
sun.invoke, BUILD_TIME, Core JDK classes are initialized at build time
sun.launcher, BUILD_TIME, Core JDK classes are initialized at build time
sun.management, BUILD_TIME, Core JDK classes are initialized at build time
sun.misc, BUILD_TIME, Core JDK classes are initialized at build time
sun.net, BUILD_TIME, Core JDK classes are initialized at build time
sun.net.ext.ExtendedSocketOptions, RERUN, for JDK native code support via JNI
sun.net.www.protocol.http.DigestAuthentication$Parameters, RERUN, Contains Random references, therefore can't be included in the image heap.
sun.net.www.protocol.jar.JarFileFactory, RERUN, for JDK native code support via JNI
sun.net.www.protocol.jar.JarURLConnection, RERUN, for JDK native code support via JNI
sun.nio, BUILD_TIME, Core JDK classes are initialized at build time
sun.nio.ch.DatagramChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.FileChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.FileChannelImpl$Unmapper, RERUN, for JDK native code support via JNI
sun.nio.ch.FileDispatcherImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.FileKey, RERUN, for JDK native code support via JNI
sun.nio.ch.IOUtil, RERUN, for JDK native code support via JNI
sun.nio.ch.NativeThread, RERUN, for JDK native code support via JNI
sun.nio.ch.Net, RERUN, for JDK native code support via JNI
sun.nio.ch.ServerSocketChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.SimpleAsynchronousFileChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.SimpleAsynchronousFileChannelImpl$DefaultExecutorHolder, RERUN, for JDK native code support via JNI
sun.nio.ch.SinkChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.SocketOptionRegistry$LazyInitialization, RERUN, for JDK native code support via JNI
sun.nio.ch.SourceChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.UnixAsynchronousServerSocketChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.ch.sctp.SctpChannelImpl, RERUN, for JDK native code support via JNI
sun.nio.fs.UnixNativeDispatcher, RERUN, for JDK native code support via JNI
sun.reflect, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.action, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.internal.interfaces, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.internal.spec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.jca, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.jca.JCAUtil$CachedSecureRandomHolder, RERUN, for substitutions
sun.security.jgss, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.krb5, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.krb5.Confounder, RERUN, for substitutions
sun.security.krb5.KrbServiceLocator, RERUN, Contains Random references, therefore can't be included in the image heap.
sun.security.mscapi, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs10, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs11, BUILD_TIME, Core JDK classes are initialized at build time for better performance
sun.security.pkcs12, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.provider, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.provider.AbstractDrbg$SeederHolder, RERUN, for substitutions
sun.security.provider.FileInputStreamPool, RERUN, for substitutions
sun.security.provider.NativePRNG, RERUN, for substitutions
sun.security.provider.NativePRNG$Blocking, RERUN, for substitutions
sun.security.provider.NativePRNG$NonBlocking, RERUN, for substitutions
sun.security.provider.SecureRandom$SeederHolder, RERUN, for substitutions
sun.security.provider.SeedGenerator, RERUN, for substitutions
sun.security.rsa, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.smartcardio, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DefaultManagersHolder, RERUN, for reading properties at run time
sun.security.ssl.SSLLogger, RERUN, for reading properties at run time
sun.security.timestamp, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.tools, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.util, BUILD_TIME, from feature com.oracle.svm.core.jdk.TrustStoreManagerFeature.afterRegistration with 'UntrustedCertificates.class'
sun.security.util.UntrustedCertificates, BUILD_TIME, from feature com.oracle.svm.core.jdk.TrustStoreManagerFeature.afterRegistration with 'UntrustedCertificates.class'
sun.security.validator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.x509, BUILD_TIME, Core JDK classes are initialized at build time
sun.text, BUILD_TIME, Core JDK classes are initialized at build time
sun.util, BUILD_TIME, Core JDK classes are initialized at build time
void, BUILD_TIME, primitive types are initialized at build time
